id_institucion,id_comuna,nombre_institucion,nivel,afiliacion_institucion
13167,96,Jardín Infantil Casa Arcoíris Limitada,Basico/Medio,Privada
13168,168,Universidad De Talca Casa Central,Superior,Publica
13169,168,Universidad Autónoma De Chile Sede Talca,Superior,Publica
13170,168,Universidad Catolica Del Maule Sede Talca,Superior,Publica
13171,168,Inacap Sede Talca,Superior,Publica
13172,168,Universidad Santo Tomás Sede Talca,Superior,Publica
13173,168,Universidad Bolivariana Sede Talca,Superior,Publica
13174,168,Equipo Multiprofesional,Basico/Medio,Privada
13175,168,Liceo De Cultura Y Difusion Artistica,Basico/Medio,Publica
13176,168,Escuela Inés Sylvester De Artozón,Basico/Medio,Publica
13177,168,Escuela Especial Espana,Basico/Medio,Publica
13178,168,Escuela Centro De Capacitacion Laboral,Basico/Medio,Publica
13179,168,Liceo Tecnico Amelia Courbis,Basico/Medio,Publica
13180,168,Liceo Marta Donoso Espejo,Basico/Medio,Publica
13181,168,Liceo Industrial Superior,Basico/Medio,Publica
13182,168,Inst.Sup.De Comercio Enrique Maldonado S,Basico/Medio,Publica
13183,168,Liceo Bicentenario Diego Portales,Basico/Medio,Publica
13184,168,Liceo Carlos Condell,Basico/Medio,Publica
13185,168,Escuela Sargento 2Do Daniel Rebolledo,Basico/Medio,Publica
13186,168,Escuela Juan Luis Sanfuentes,Basico/Medio,Publica
13187,168,Liceo Hector Perez Biott,Basico/Medio,Publica
13188,168,Escuela Jose M. Balmaceda Y Fernandez,Basico/Medio,Publica
13189,168,Escuela Prosperidad,Basico/Medio,Publica
13190,168,Escuela Carlos Spano,Basico/Medio,Publica
13191,168,Escuela Las Araucarias,Basico/Medio,Publica
13192,168,Escuela Carlos Salinas Lagos,Basico/Medio,Publica
13193,168,Escuela Basica,Basico/Medio,Publica
13194,168,Escuela El Eden,Basico/Medio,Publica
13195,168,Escuela La Florida,Basico/Medio,Publica
13196,168,Escuela Villa La Paz,Basico/Medio,Publica
13197,168,Escuela Nemesio Antunez Zanartu,Basico/Medio,Publica
13198,168,Escuela Felipe Cubillos Brilla El Sol,Basico/Medio,Publica
13199,168,Escuela Aurora De Chile,Basico/Medio,Publica
13200,168,Escuela Uno San Agustin,Basico/Medio,Publica
13201,168,Escuela Jose Abelardo Nunez,Basico/Medio,Publica
13202,168,Lorenzo Varoli Gherardi,Basico/Medio,Publica
13203,168,Esc. Fatima Cerrada,Basico/Medio,Privada
13204,168,Liceo Tecnico Profesional Aulas De Esperanza De Talca,Basico/Medio,Publica
13205,168,Escuela Las Americas,Basico/Medio,Publica
13206,168,Escuela Cooperativa Lircay Manuel Yañez Olave,Basico/Medio,Publica
13207,168,Escuela Costanera,Basico/Medio,Publica
13208,168,Escuela Antupehuen,Basico/Medio,Publica
13209,168,Escuela Esperanza,Basico/Medio,Publica
13210,168,Liceo Abate Molina,Basico/Medio,Publica
13211,168,Liceo Ignacio Carrera Pinto,Basico/Medio,Publica
13212,168,Escuela Huilquilemu,Basico/Medio,Publica
13213,168,Escuela Ramadillas De Lircay,Basico/Medio,Publica
13214,168,Escuela Vina Purisima,Basico/Medio,Publica
13215,168,Escuela San Miguel,Basico/Medio,Publica
13216,168,Escuela El Sauce,Basico/Medio,Publica
13217,168,Escuela Santa Marta,Basico/Medio,Publica
13218,168,Escuela Panguilemo,Basico/Medio,Publica
13219,168,Escuela Basica Puertas Negras,Basico/Medio,Publica
13220,168,Escuela Lircay,Basico/Medio,Privada
13221,168,Escuela El Oriente,Basico/Medio,Publica
13222,168,Escuela Centinela,Basico/Medio,Publica
13223,168,Escuela Particular Amor De Dios,Basico/Medio,Publica
13224,168,Colegio Monsenor Manuel Larrain,Basico/Medio,Publica
13225,168,Colegio Integrado San Pio X Sector Pte.,Basico/Medio,Privada
13226,168,Colegio Maria Raquel,Basico/Medio,Publica
13227,168,Escuela Especial Evangel.Presbiteriana,Basico/Medio,Publica
13228,168,Instituto Andres Bello,Basico/Medio,Publica
13229,168,Colegio Particular Lucila Godoy Alcayaga,Basico/Medio,Privada
13230,168,Colegio Dario Salas,Basico/Medio,Publica
13231,168,Colegio Camilo Henriquez,Basico/Medio,Publica
13232,168,Colegio Maria Mazzarello,Basico/Medio,Publica
13233,168,Colegio Piaget,Basico/Medio,Publica
13234,168,Liceo Santa Teresita,Basico/Medio,Privada
13235,168,Centro Educativo Salesianos Talca,Basico/Medio,Publica
13236,168,Escuela Part.Patronato Mariana Silva,Basico/Medio,Privada
13237,168,Colegio Artistico Del Maule,Basico/Medio,Publica
13238,168,Colegio Integrado San Pio X,Basico/Medio,Privada
13239,168,Colegio San Francisco De Asis,Basico/Medio,Publica
13240,168,Tersus College,Basico/Medio,Privada
13241,168,Colegio De La Salle,Basico/Medio,Privada
13242,168,Colegio Juan Ignacio Molina,Basico/Medio,Publica
13243,168,Colegio Ingles,Basico/Medio,Privada
13244,168,Colegio Particular Montessori,Basico/Medio,Privada
13245,168,Escuela Villa Culenar,Basico/Medio,Publica
13246,168,Jardin Infantil Pulgarcito,Basico/Medio,Privada
13247,168,Anexo Liceo A-10,Basico/Medio,Privada
13248,168,Colegio Valle Central (Cerrado),Basico/Medio,Privada
13249,168,Escuela San Antonio,Basico/Medio,Publica
13250,168,Escuela Carlos Trupp Wanner,Basico/Medio,Publica
13251,168,Colegio Nueva Holanda,Basico/Medio,Publica
13252,168,Anexo Colegio Piaget Cerrado,Basico/Medio,Privada
13253,168,Colegio De Maria,Basico/Medio,Privada
13254,168,Instituto San Jorge,Basico/Medio,Privada
13255,168,Colegio Especial De Discapacidades Multiples,Basico/Medio,Privada
13256,168,Colegio Maria Raquel Anexo,Basico/Medio,Privada
13257,168,Anexo Colegio Montessori (Cerrado),Basico/Medio,Privada
13258,168,Colegio Corpor.De Educ.La Araucana,Basico/Medio,Publica
13259,168,Centro Abierto Rapunsel,Basico/Medio,Privada
13260,168,Centro Abierto Pelusita,Basico/Medio,Privada
13261,168,Anexo Instituto Andres Bello Cerrado,Basico/Medio,Privada
13262,168,Colegio Esmeralda,Basico/Medio,Privada
13263,168,Colegio San Andres,Basico/Medio,Privada
13264,168,Centro Educacional Luis Rutten,Basico/Medio,Publica
13265,168,Colegio Andes College      Cerrado,Basico/Medio,Privada
13266,168,Liceo Bicentenario De Excelencia Santa Marta,Basico/Medio,Privada
13267,168,Centro Integral Educacion Talca,Basico/Medio,Publica
13268,168,Colegio Juan Piamarta,Basico/Medio,Publica
13269,168,Colegio San Andres Ii,Basico/Medio,Privada
13270,168,Colegio Lyon´S School,Basico/Medio,Publica
13271,168,Liceo Monseñor Carlos González Cruchaga,Basico/Medio,Publica
13272,168,Colegio San Andres Iii,Basico/Medio,Privada
13273,168,Centro De Trastornos De La Comunicacion,Basico/Medio,Publica
13274,168,Liceo Pablo Neruda De Talca,Basico/Medio,Publica
13275,168,Colegio Concepcion Talca,Basico/Medio,Privada
13276,168,Instituto De Educacion Media California Schoo,Basico/Medio,Privada
13277,168,Escuela Taller Laboral Unpade,Basico/Medio,Publica
13278,168,Col.Adventista De Talca             Cerrado,Basico/Medio,Privada
13279,168,Centro Para El Desarrollo Tecnologico,Basico/Medio,Privada
13280,168,Colegio Adventista Maranata,Basico/Medio,Privada
13281,168,Colegio Baltazar,Basico/Medio,Privada
13282,168,Centro De Lenguaje Marcela Paz,Basico/Medio,Publica
13283,168,Colegio Andes De Talca,Basico/Medio,Privada
13284,168,Jardin Infantil Campanita,Basico/Medio,Privada
13285,168,Colegio San Jacinto,Basico/Medio,Privada
13286,168,Esc.Especial De Trastorno De La Comunicacion,Basico/Medio,Publica
13287,168,Colegio Lucila Godoy Alcayaga,Basico/Medio,Privada
13288,168,Escuela De Lenguaje Talca,Basico/Medio,Publica
13289,168,Colegio Los Alerces,Basico/Medio,Publica
13290,168,Jardin Infantil Mininos,Basico/Medio,Publica
13291,168,Jardin Infantil Gofito,Basico/Medio,Privada
13292,168,Centro De Lenguaje Y Psicopedagogia Daluz,Basico/Medio,Publica
13293,168,D.I.L.O Esc. De Trastornos De La Comunicacion,Basico/Medio,Privada
13294,168,Escuela Parvulos Aldea De Los Ninos,Basico/Medio,Publica
13295,168,Mi Jardin Y Yo,Basico/Medio,Privada
13296,168,Colegio San Jorge,Basico/Medio,Privada
13297,168,Escuela Lenguaje Belen,Basico/Medio,Publica
13298,168,Escuela De Lenguaje Manantial,Basico/Medio,Publica
13299,168,Escuela De Parvulo Los Patitos,Basico/Medio,Privada
13300,168,Centro Educacional Terranova,Basico/Medio,Publica
13301,168,Escuela Diferencial Los Lagos,Basico/Medio,Publica
13302,168,Colegio San Andres Vi,Basico/Medio,Privada
13303,168,Ema Escajadio Garcia,Basico/Medio,Publica
13304,168,Centro De Lenguaje Cedel,Basico/Medio,Publica
13305,168,Colegio San Andres V,Basico/Medio,Privada
13306,168,Centro Educacional Iris,Basico/Medio,Publica
13307,168,Esc.Esp.De Trast.Del Lenguaje San Valentin,Basico/Medio,Publica
13308,168,Escuela De Lenguaje Arrayan,Basico/Medio,Publica
13309,168,Escuela Parv. Pequenos Maestros,Basico/Medio,Privada
13310,168,Escuela De Lenguaje Zarcillo,Basico/Medio,Publica
13311,168,Escuela Lenguaje Prosperidad,Basico/Medio,Publica
13312,168,Instituto Latinoamericano-Europeo De,Basico/Medio,Privada
13313,168,Escuela De Parvulos San Agustin,Basico/Medio,Publica
13314,168,Jardin Infantil Snoopy,Basico/Medio,Privada
13315,168,Jardin Infantil Nube Luz,Basico/Medio,Privada
13316,168,Jardin Infantil Tiramisu,Basico/Medio,Privada
13317,168,Escuela De Lenguaje Garden School,Basico/Medio,Publica
13318,168,Escuela De Lenguaje Raiguen,Basico/Medio,Publica
13319,168,Colegio San Ignacio De Talca,Basico/Medio,Privada
13320,168,Escuela De Lenguaje Abejita Maya,Basico/Medio,Publica
13321,168,Escuela De Lenguaje Millahue,Basico/Medio,Publica
13322,168,Jardin Infantil Castorcito,Basico/Medio,Privada
13323,168,Escuela Inty Llan,Basico/Medio,Publica
13324,168,Escuela De Lenguaje San Valentin Sur Oriente,Basico/Medio,Publica
13325,168,Colegio Especial Crecer,Basico/Medio,Publica
13326,168,Instituto Cristiano De Educacion Cap Edumaste,Basico/Medio,Privada
13327,168,Escuela Diferencial Los Geranios,Basico/Medio,Publica
13328,168,Liceo Victoria,Basico/Medio,Publica
13329,168,Jardin Infantil Castillo Palabras Magicas,Basico/Medio,Publica
13330,168,Escuela De Lenguaje Caracola,Basico/Medio,Publica
13331,168,Escuela De Parvulos San Jose De Calasanz,Basico/Medio,Publica
13332,168,Jardin Infantil Sonrisas,Basico/Medio,Publica
13333,168,Escuela De Lenguaje Renacer,Basico/Medio,Publica
13334,168,Escuela Especial De Lenguaje Victoria,Basico/Medio,Publica
13335,168,Escuela Especial De Lenguaje San Esteban,Basico/Medio,Publica
13336,168,Escuela Especial De Lenguaje Alhue,Basico/Medio,Publica
13337,168,Colegio Club De Leones Talca,Basico/Medio,Publica
13338,168,Liceo Complejo Educacional Javiera Carrera,Basico/Medio,Publica
13339,168,Colegio Los Agustinos Educa Y Deporte,Basico/Medio,Publica
13340,168,Escuela Especial De Lenguaje Rey Leon,Basico/Medio,Publica
13341,168,Colegio Especial De Discapacidades Multiples,Basico/Medio,Publica
13342,168,Escuela Especial Unpade,Basico/Medio,Publica
13343,168,Escuela De Parvulos Papelucho,Basico/Medio,Privada
13344,168,Esc.Especial De Lenguaje Hablapalabras,Basico/Medio,Publica
13345,168,Colegio El Canelo,Basico/Medio,Privada
13346,168,Colegio Los Castaños,Basico/Medio,Privada
13347,168,Colegio Cristiano De Educ. De Adultos El Semb,Basico/Medio,Publica
13348,168,Colegio Alto Pewen,Basico/Medio,Publica
13349,168,Jardin Infantil Y Sala Cuna Los Ruiles,Basico/Medio,Privada
13350,168,Colegio El Canelo 1,Basico/Medio,Privada
13351,168,Colegio De Parvulos San Benito,Basico/Medio,Privada
13352,168,Liceo Bicentenario Oriente De Talca,Basico/Medio,Publica
13353,168,Colegio Juan Ignacio Molina De La Florida,Basico/Medio,Publica
13354,168,Colegio Juan Ignacio Molina De Las Rastras,Basico/Medio,Privada
13355,168,Centro Educacional Integral Adultos Victoria,Basico/Medio,Publica
13356,168,Escuela Especial De Lenguaje Altahir,Basico/Medio,Publica
13357,168,Jardin Infantil Jacaranda,Basico/Medio,Privada
13358,168,Escuela De Lenguaje Agua Sol,Basico/Medio,Privada
13359,168,Colegio De Adultos Pablo Neruda De Talca,Basico/Medio,Privada
13360,168,Colegio San Benito,Basico/Medio,Privada
13361,168,Colegio Talca,Basico/Medio,Privada
13362,168,Sala Cuna Winni The Pooh 2 Spa,Basico/Medio,Privada
13363,168,Colegio Particular Subvencionado Eduardo Galeano,Basico/Medio,Publica
13364,168,Escuela De Lenguaje Amancay,Basico/Medio,Publica
13365,168,Sala Cuna Y Jardín Infantil Winni The Pooh,Basico/Medio,Privada
13366,168,Jardin Infantil Y Sala Cuna Manzana Verde,Basico/Medio,Privada
13367,168,Jardín Infantil Kids` Home Ltda.,Basico/Medio,Privada
13368,168,Sala Cuna Y Jardin Infantil Tricahue Las Rastras,Basico/Medio,Privada
13369,168,Sala Cuna Y Jardin Infantil Tricahue,Basico/Medio,Privada
13370,168,Sala Cuna Y Jardin Infantil Los Ruiles,Basico/Medio,Privada
13371,168,Sala Cuna Limonada,Basico/Medio,Privada
13372,168,Escuela De Lenguaje Aliwen,Basico/Medio,Privada
13373,168,Sala Cuna Y Jardín Infantil Ubuntu,Basico/Medio,Privada
13374,168,Escuela Especial De Lenguaje Agua Sol Las Rastras,Basico/Medio,Publica
13375,168,Sala Cuna Y Jardin Infantil Morita,Basico/Medio,Privada
13376,168,Colegio Las Rastras,Basico/Medio,Privada
13377,181,Universidad De Talca Sede Curicó,Superior,Publica
13378,181,Universidad Catolica Del Maule Sede Curicó,Superior,Publica
13379,181,Centro Educativo Integral De Curico (Ceic),Basico/Medio,Publica
13380,181,Esc.Capllan Jose Luis Lopez Carrasco,Basico/Medio,Publica
13381,181,Liceo Fernando Lazcano,Basico/Medio,Publica
13382,181,Colegio Deportivo Luis Cruz Martinez,Basico/Medio,Publica
13383,181,Colegio Alessandri,Basico/Medio,Publica
13384,181,Escuela Presidente J.M.Balmaceda,Basico/Medio,Publica
13385,181,Escuela Palestina,Basico/Medio,Publica
13386,181,Colegio Polivalente Japón,Basico/Medio,Publica
13387,181,Escuela Republica De Brasil,Basico/Medio,Publica
13388,181,Escuela Hogar Republica Alemana,Basico/Medio,Privada
13389,181,Escuela Grecia,Basico/Medio,Publica
13390,181,Escuela Ernesto Castro Arellano,Basico/Medio,Publica
13391,181,Colegio Uruguay,Basico/Medio,Publica
13392,181,Escuela Espana,Basico/Medio,Publica
13393,181,Escuela Cataluna,Basico/Medio,Publica
13394,181,Colegio De Arte Y Cultura San Antonio,Basico/Medio,Publica
13395,181,Escuela Republica Argentina,Basico/Medio,Publica
13396,181,Colegio Los Conquistadores,Basico/Medio,Publica
13397,181,Escuela Maria Ines Rodriguez,Basico/Medio,Publica
13398,181,Centro Integrado De Educacion De Adultos De Curico,Basico/Medio,Publica
13399,181,Escuela Republica Estados Unidos,Basico/Medio,Publica
13400,181,Escuela Internado Potrero Grande,Basico/Medio,Publica
13401,181,Escuela Maria Olga Figueroa Leyton,Basico/Medio,Publica
13402,181,Escuela Diego Portales P.,Basico/Medio,Publica
13403,181,Colegio Multicultural Rayen Mapu,Basico/Medio,Publica
13404,181,Escuela El Maitenal,Basico/Medio,Publica
13405,181,Escuela La Obra,Basico/Medio,Publica
13406,181,Escuela El Porvenir,Basico/Medio,Publica
13407,181,Escuela Republica De Italia,Basico/Medio,Publica
13408,181,Escuela Isla De Marchant,Basico/Medio,Publica
13409,181,Escuela Ramon Freire,Basico/Medio,Publica
13410,181,Escuela Victor Vergara Campos,Basico/Medio,Publica
13411,181,Escuela Los Cristales,Basico/Medio,Publica
13412,181,Escuela Jose D. Morales Diaz,Basico/Medio,Publica
13413,181,Escuela Santa Emilia,Basico/Medio,Privada
13414,181,Escuela Corral De Perez,Basico/Medio,Privada
13415,181,Escuela Pablo Neruda,Basico/Medio,Publica
13416,181,Escuela Jose A. Manso De Velasco,Basico/Medio,Privada
13417,181,Escuela Santiago Sanchez Herrans,Basico/Medio,Privada
13418,181,Escuela Monte Oscuro,Basico/Medio,Publica
13419,181,Escuela El Maiten,Basico/Medio,Publica
13420,181,Manuel Rodriguez,Basico/Medio,Privada
13421,181,Escuela,Basico/Medio,Privada
13422,181,Escuela Vista Hermosa,Basico/Medio,Privada
13423,181,Escuela Holanda,Basico/Medio,Publica
13424,181,Instituto Sta. Marta,Basico/Medio,Privada
13425,181,Colegio San Ramon Nonato,Basico/Medio,Privada
13426,181,Jardin Infantil Estrellita De Belen,Basico/Medio,Privada
13427,181,C.Educ.Mons.Manuel Larrain Errazuriz.,Basico/Medio,Privada
13428,181,Instituto San Martin,Basico/Medio,Privada
13429,181,Colegio Santo Tomas De Curico,Basico/Medio,Privada
13430,181,Alianza Francesa Jean Mermoz,Basico/Medio,Privada
13431,181,Colegio Vichuquen,Basico/Medio,Privada
13432,181,Instituto Politecnico Bicentenario Juan Terrier Dailly,Basico/Medio,Publica
13433,181,Jardin Infantil Rabito (Cerrado),Basico/Medio,Privada
13434,181,Colegio Rauquen,Basico/Medio,Privada
13435,181,Colegio El Pilar(Cerrado A/C.Año 2001),Basico/Medio,Privada
13436,181,Microcentro De Diagnosto N.10,Basico/Medio,Privada
13437,181,Colegio Friend School (Cerrado),Basico/Medio,Privada
13438,181,Corporacion De Educac  La Araucana,Basico/Medio,Privada
13439,181,Colegio Rauquen,Basico/Medio,Publica
13440,181,Colegio Bicentenario Politecnico San Jose De Curico,Basico/Medio,Publica
13441,181,Escuela Diferencial Las Ilusiones,Basico/Medio,Publica
13442,181,Colegio  Orchard College,Basico/Medio,Privada
13443,181,Colegio San Daniel,Basico/Medio,Publica
13444,181,Colegio Santa Fe,Basico/Medio,Privada
13445,181,Instituto Santa Marta,Basico/Medio,Privada
13446,181,Colegio Santa Fe,Basico/Medio,Privada
13447,181,Liceo Politecnico De Curico,Basico/Medio,Publica
13448,181,Centro Educacional Apumanque,Basico/Medio,Publica
13449,181,Col.Corporacion Educ.La Araucana,Basico/Medio,Privada
13450,181,Escuela Padre Alberto Hurtado,Basico/Medio,Publica
13451,181,Escuela Especial San Francisco,Basico/Medio,Privada
13452,181,Jardín Infantil Rayen Montessori,Basico/Medio,Publica
13453,181,Colegio Albert Einstein,Basico/Medio,Publica
13454,181,Colegio Cristiano De Curico,Basico/Medio,Publica
13455,181,Colegio Zapallar  S.A.,Basico/Medio,Privada
13456,181,Jardin Infantil Pin Y Pon,Basico/Medio,Publica
13457,181,Colegio Hispanochileno El Pilar,Basico/Medio,Privada
13458,181,Colegio Centro Educacional Vygotsky,Basico/Medio,Privada
13459,181,Colegio Diego Thompson,Basico/Medio,Publica
13460,181,Centro Educacional Adonay,Basico/Medio,Publica
13461,181,Jardin Infantil Los Peques De Adonay,Basico/Medio,Privada
13462,181,Colegio Kairos,Basico/Medio,Publica
13463,181,Colegio Inmaculado Corazon De Jesus,Basico/Medio,Privada
13464,181,Esc.Trastornos De Lenguaje Hans Christian And,Basico/Medio,Publica
13465,181,Colegio San Marcos,Basico/Medio,Publica
13466,181,Escuela De Lenguaje Cel,Basico/Medio,Publica
13467,181,Centro Educativo Peumayen,Basico/Medio,Publica
13468,181,Escuela De Lenguaje Mazapan,Basico/Medio,Publica
13469,181,Colegio Palencia Sc.,Basico/Medio,Publica
13470,181,Liceo Bicentenario Tp Simon Bolivar,Basico/Medio,Publica
13471,181,Colegio Especial De Maria,Basico/Medio,Publica
13472,181,Jardin Infantil San Pablo,Basico/Medio,Publica
13473,181,Colegio Los Heroes,Basico/Medio,Publica
13474,181,Escuela Para Parvulos Adonay,Basico/Medio,Privada
13475,181,Tecnologico Nuevo Horizonte,Basico/Medio,Publica
13476,181,Escuela De Administracion Y Comercio,Basico/Medio,Publica
13477,181,Colegio San Alfonso De El Boldo,Basico/Medio,Publica
13478,181,Colegio El Quillay,Basico/Medio,Publica
13479,181,Colegio El Sembrador,Basico/Medio,Publica
13480,181,Colegio Verbum,Basico/Medio,Publica
13481,181,Colegio Alta Cumbre,Basico/Medio,Publica
13482,181,Escuela De Lenguaje Alborada,Basico/Medio,Publica
13483,181,Escuela De Transtornos De Lenguaje Emmanuel,Basico/Medio,Publica
13484,181,Centro Educativo De Lenguaje Andalen,Basico/Medio,Publica
13485,181,Jardin Infantil Capullito,Basico/Medio,Publica
13486,181,Centro Educativo Machu Picchu,Basico/Medio,Publica
13487,181,Escuela Hospital De Curico,Basico/Medio,Publica
13488,181,Escuela Especial De Lenguaje Caracola,Basico/Medio,Publica
13489,181,Escuea Especial De Lenguaje Millaray,Basico/Medio,Publica
13490,181,Escuela Especial De Lenguaje Sembrando Palabr,Basico/Medio,Publica
13491,181,Escuela Basica De Administracion Y Comercio,Basico/Medio,Publica
